xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,Class
94.606,76.908,31.963,8.9707,26.518,6.9832,18.662,1.6481,32.586,13.788,24.051,1.2751,18.639,2.287,4.8082,2.2619,0.020514,0.8327,0.1112,54.074,42.854,62.772,53.834,23.391,60.262,22.472,39.928,39.436,46.613,48.333,40.47,18.737,0
94.688,77.009,32.304,8.7586,26.579,6.911,18.491,1.6411,32.571,13.652,23.479,1.2874,18.65,2.2542,4.9456,2.3156,0.020514,0.8327,0.1112,54.074,42.854,62.59,54.281,26.562,60.975,22.429,39.451,45.602,45.903,48.069,41.695,14.5,0
94.827,76.944,32.304,8.7586,26.579,6.911,18.491,1.6411,32.571,13.652,23.479,1.2874,18.65,2.2542,4.9456,2.3156,0.020514,0.8327,0.1112,54.074,42.854,61.975,54.407,26.784,62.805,22.273,39.449,37.911,43.114,48.127,40.36,16.703,0
94.685,77.573,32.335,8.8504,26.47,6.9972,19.087,1.6133,33.105,13.82,23.965,1.186,18.298,2.2795,4.8091,2.2064,0.020514,0.8327,0.1112,54.074,42.854,62.568,54.099,23.244,62.088,22.617,37.484,39.617,45.3,48.437,40.926,19.805,0
94.591,77.476,32.335,8.8504,26.47,6.9972,19.087,1.6133,33.105,13.82,23.965,1.186,18.298,2.2795,4.8091,2.2064,0.020514,0.8327,0.1112,54.074,42.854,63.566,54.131,23.262,61.148,22.477,37.663,37.852,41.19,48.467,40.925,19.423,0
94.756,77.56,32.059,8.982,26.863,6.8579,19.025,1.6483,32.656,13.711,24.15,1.2997,18.468,2.3196,4.6782,2.2306,0.001244,0.83833,0.089771,53.937,43.697,62.523,53.647,22.975,63.918,22.243,39.804,41.323,42.452,48.377,40.679,18.094,0
94.709,77.08,32.059,8.982,26.863,6.8579,19.025,1.6483,32.656,13.711,24.15,1.2997,18.468,2.3196,4.6782,2.2306,0.001244,0.83833,0.089771,53.937,43.697,62.522,53.675,23.078,61.272,22.797,39.307,38.21,43.629,48.292,39.808,18.959,0
94.662,77.061,32.717,9.0553,26.504,6.7074,19.201,1.6325,32.873,13.878,24.651,1.2043,18.468,2.2604,4.8404,2.3364,0.001244,0.83833,0.089771,53.937,43.697,62.937,53.993,25.792,60.437,22.261,38.183,34.022,45.895,48.244,41.465,19.049,0
94.649,77.454,32.717,9.0553,26.504,6.7074,19.201,1.6325,32.873,13.878,24.651,1.2043,18.468,2.2604,4.8404,2.3364,0.001244,0.83833,0.089771,53.937,43.697,62.713,53.812,25.447,62.275,22.532,37.943,34.173,44.006,48.083,40.61,18.395,0
94.585,77.513,32.257,9.0048,26.353,6.8912,18.778,1.6631,32.84,13.825,24.182,1.2806,17.841,2.2475,4.8354,2.3126,0.001244,0.83833,0.089771,53.937,43.697,63.942,53.703,19.221,60.27,22.873,40.537,42.023,46.5,48.318,41.567,16.618,0
94.4,77.15,32.257,9.0048,26.353,6.8912,18.778,1.6631,32.84,13.825,24.182,1.2806,17.841,2.2475,4.8354,2.3126,0.007294,0.83684,0.10946,54.284,43.422,64.103,53.768,19.017,59.505,22.729,40.616,34.708,44.169,48.335,41.506,19.071,0
94.684,76.849,31.997,8.7665,27.093,6.7019,18.709,1.6744,33.06,13.929,24.214,1.2656,18.179,2.2514,4.7049,2.2193,0.007294,0.83684,0.10946,54.284,43.422,62.444,54.196,23.284,59.289,22.623,39.612,37.901,44.457,48.271,41.535,18.667,0
94.51,77.227,31.997,8.7665,27.093,6.7019,18.709,1.6744,33.06,13.929,24.214,1.2656,18.179,2.2514,4.7049,2.2193,0.007294,0.83684,0.10946,54.284,43.422,62.951,54.221,23.038,60.481,22.647,39.956,34.745,44.683,48.337,41.13,19.675,0
94.663,77.212,32.16,8.9025,26.155,6.7823,18.746,1.6451,33.106,13.824,24.652,1.2971,18.36,2.2798,4.8562,2.2647,0.007294,0.83684,0.10946,54.284,43.422,63.969,54.031,25.759,61.875,22.352,41.208,37.157,46.311,48.219,40.836,18.373,0
94.27,77.254,32.16,8.9025,26.155,6.7823,18.746,1.6451,33.106,13.824,24.652,1.2971,18.36,2.2798,4.8562,2.2647,0.007294,0.83684,0.10946,54.284,43.422,64.004,53.8,25.721,59.958,22.332,41.019,34.974,43.784,48.382,42.208,16.355,0
94.626,77.214,32.045,8.8257,26.289,6.7978,18.935,1.678,32.853,13.916,24.091,1.2366,18.37,2.2517,4.7644,2.3549,0.0080552,0.84197,0.097463,52.897,44.071,63.759,53.629,24.246,62.286,22.266,39.368,36.637,45.669,48.443,41.713,18.424,0
94.373,76.909,32.045,8.8257,26.289,6.7978,18.935,1.678,32.853,13.916,24.091,1.2366,18.37,2.2517,4.7644,2.3549,0.0080552,0.84197,0.097463,52.897,44.071,63.374,54.341,24.172,58.948,22.204,39.688,34.064,48.691,48.413,41.563,17.908,0
94.63,77.428,31.985,8.8687,26.352,6.9265,18.856,1.6298,32.622,13.778,24.468,1.3612,18.451,2.2787,4.8085,2.3268,0.0080552,0.84197,0.097463,52.897,44.071,64.135,53.358,25.27,61.899,22.785,41.007,38.082,47.217,48.575,41.715,16.768,0
94.364,77.282,31.985,8.8687,26.352,6.9265,18.856,1.6298,32.622,13.778,24.468,1.3612,18.451,2.2787,4.8085,2.3268,0.0080552,0.84197,0.097463,52.897,44.071,62.595,53.77,25.457,60.343,22.108,40.678,39.889,43.739,48.467,40.726,21.311,0
94.71,77.306,32.074,8.8652,26.583,6.9191,18.81,1.6754,33.243,13.84,24.251,1.3097,18.378,2.244,4.8247,2.3261,0.0080552,0.84197,0.097463,52.897,44.071,63.12,53.627,26.292,61.968,22.191,39.376,38.05,43.044,48.593,40.878,16.642,0
94.564,76.934,32.074,8.8652,26.583,6.9191,18.81,1.6754,33.243,13.84,24.251,1.3097,18.378,2.244,4.8247,2.3261,0.013807,0.84841,0.092102,54.866,43.971,62.296,53.839,26.296,61.195,22.386,39.553,40.23,45.503,48.475,40.76,20.438,0
94.678,77.107,32.115,8.9268,26.745,6.9796,18.683,1.651,33.009,13.87,24.228,1.1966,19.0,2.292,4.8261,2.4017,0.013807,0.84841,0.092102,54.866,43.971,62.988,53.477,25.327,60.028,22.467,39.989,43.825,47.172,48.685,40.947,18.883,0
94.639,77.368,32.115,8.9268,26.745,6.9796,18.683,1.651,33.009,13.87,24.228,1.1966,19.0,2.292,4.8261,2.4017,0.013807,0.84841,0.092102,54.866,43.971,62.938,53.622,25.615,60.034,22.536,40.307,37.109,47.709,48.708,40.938,19.031,0
94.624,77.312,32.662,8.9431,26.265,6.7465,18.204,1.6449,33.046,13.709,24.332,1.3327,18.203,2.235,4.6537,2.1883,0.013807,0.84841,0.092102,54.866,43.971,62.413,53.68,25.087,60.868,22.489,40.319,37.887,49.046,48.74,40.793,16.452,0
94.695,77.138,32.662,8.9431,26.265,6.7465,18.204,1.6449,33.046,13.709,24.332,1.3327,18.203,2.235,4.6537,2.1883,0.013807,0.84841,0.092102,54.866,43.971,62.25,54.252,25.228,62.16,22.657,40.382,35.808,48.891,48.858,40.884,19.767,0
94.511,77.695,32.038,8.8333,26.49,6.8088,18.964,1.6321,33.216,13.838,24.216,1.1103,18.167,2.2474,4.8662,2.3916,0.014219,0.83055,0.083171,53.007,44.324,63.55,54.352,19.908,60.023,22.689,38.47,35.988,48.099,48.924,41.217,17.069,0
94.431,77.594,32.038,8.8333,26.49,6.8088,18.964,1.6321,33.216,13.838,24.216,1.1103,18.167,2.2474,4.8662,2.3916,0.014219,0.83055,0.083171,53.007,44.324,63.296,54.343,19.806,64.297,22.171,38.416,36.042,47.109,49.356,41.465,20.325,0
94.447,77.401,31.971,8.8773,26.394,6.8547,18.951,1.6732,32.903,13.742,24.159,1.2678,18.28,2.2881,4.9048,2.3109,0.014219,0.83055,0.083171,53.007,44.324,63.21,53.998,25.771,61.049,22.557,39.798,38.536,47.577,49.299,41.586,15.356,0
94.451,77.296,31.971,8.8773,26.394,6.8547,18.951,1.6732,32.903,13.742,24.159,1.2678,18.28,2.2881,4.9048,2.3109,0.014219,0.83055,0.083171,53.007,44.324,63.287,53.322,25.475,62.51,22.366,40.455,33.866,43.609,49.422,41.302,15.797,0
94.565,77.047,32.235,8.8782,26.416,7.0507,18.089,1.6776,33.144,13.904,24.34,1.3323,18.641,2.2813,4.7565,2.3283,0.014219,0.83055,0.083171,53.007,44.324,62.897,53.877,26.6,59.856,22.455,39.003,39.082,52.209,49.648,41.393,19.243,0
94.548,77.101,32.235,8.8782,26.416,7.0507,18.089,1.6776,33.144,13.904,24.34,1.3323,18.641,2.2813,4.7565,2.3283,0.0059821,0.84628,0.11651,53.805,44.863,63.692,53.281,26.407,62.287,22.377,38.559,35.927,49.177,49.14,40.608,17.979,0
94.68,77.64,32.171,8.9989,26.42,7.1754,18.531,1.6028,33.169,13.935,24.211,1.2435,18.785,2.298,4.7369,2.2986,0.0059821,0.84628,0.11651,53.805,44.863,62.464,54.627,24.062,60.785,22.557,40.895,37.944,46.588,49.132,41.083,19.074,0
94.635,77.546,32.171,8.9989,26.42,7.1754,18.531,1.6028,33.169,13.935,24.211,1.2435,18.785,2.298,4.7369,2.2986,0.0059821,0.84628,0.11651,53.805,44.863,61.989,55.166,23.866,62.114,22.475,41.544,37.013,47.671,49.219,40.525,19.179,0
94.778,77.293,32.313,8.9262,26.874,7.0443,18.81,1.6478,32.962,13.877,23.956,1.2209,18.726,2.227,4.7488,2.2774,0.0059821,0.84628,0.11651,53.805,44.863,62.129,54.542,24.556,63.77,22.613,41.308,38.948,45.96,49.186,41.056,18.071,0
94.833,76.931,32.313,8.9262,26.874,7.0443,18.81,1.6478,32.962,13.877,23.956,1.2209,18.726,2.227,4.7488,2.2774,0.0059821,0.84628,0.11651,53.805,44.863,62.053,54.567,24.56,62.933,22.579,41.235,41.23,43.684,48.958,39.876,20.146,0
94.928,77.089,32.361,8.9187,26.237,6.7937,18.503,1.6527,32.813,13.901,24.305,1.3236,18.48,2.28,4.8193,2.3251,0.016311,0.8126,0.078625,53.788,44.601,62.184,54.334,23.307,60.484,22.69,40.777,33.355,44.641,49.115,40.96,18.904,0
94.71,77.499,32.361,8.9187,26.237,6.7937,18.503,1.6527,32.813,13.901,24.305,1.3236,18.48,2.28,4.8193,2.3251,0.016311,0.8126,0.078625,53.788,44.601,61.708,53.726,23.127,62.461,22.583,40.519,35.933,46.394,49.371,40.379,14.622,0
94.759,77.45,32.339,8.8983,26.462,6.5728,18.904,1.6715,33.249,13.844,24.099,1.2614,18.453,2.2239,4.7579,2.1979,0.016311,0.8126,0.078625,53.788,44.601,63.088,53.943,22.504,61.219,22.676,40.871,33.87,47.195,49.423,42.144,18.586,0
94.503,77.235,32.339,8.8983,26.462,6.5728,18.904,1.6715,33.249,13.844,24.099,1.2614,18.453,2.2239,4.7579,2.1979,0.016311,0.8126,0.078625,53.788,44.601,62.95,53.88,22.536,60.735,22.329,41.01,41.318,43.226,49.646,40.547,19.218,0
94.495,77.059,32.065,8.8808,26.686,6.9328,18.367,1.6323,32.73,13.704,24.632,1.404,18.564,2.2085,4.7727,2.2702,0.016311,0.8126,0.078625,53.788,44.601,64.512,53.755,22.531,61.571,22.367,40.199,39.875,44.147,49.759,42.377,18.442,0
94.372,77.446,32.065,8.8808,26.686,6.9328,18.367,1.6323,32.73,13.704,24.632,1.404,18.564,2.2085,4.7727,2.2702,0.012655,0.85085,0.096348,54.063,43.802,63.779,53.913,22.61,61.705,22.645,40.37,41.006,44.358,49.26,41.277,18.758,0
94.459,77.165,31.852,8.8762,26.737,6.8997,18.537,1.7486,33.063,13.678,24.663,1.2903,18.085,2.2806,4.848,2.3297,0.012655,0.85085,0.096348,54.063,43.802,63.111,55.058,25.118,61.668,21.91,38.732,36.615,48.549,48.977,41.089,19.689,0
94.671,76.85,31.852,8.8762,26.737,6.8997,18.537,1.7486,33.063,13.678,24.663,1.2903,18.085,2.2806,4.848,2.3297,0.012655,0.85085,0.096348,54.063,43.802,62.55,54.763,25.223,63.54,22.208,38.286,35.577,43.387,48.816,41.35,19.614,0
94.585,76.823,32.227,8.9744,26.435,6.85,18.54,1.649,33.164,13.748,23.962,1.18,18.234,2.269,4.7714,2.1901,0.012655,0.85085,0.096348,54.063,43.802,63.341,54.444,27.512,62.304,22.327,37.628,42.428,49.775,48.668,41.773,18.158,0
94.664,77.419,32.227,8.9744,26.435,6.85,18.54,1.649,33.164,13.748,23.962,1.18,18.234,2.269,4.7714,2.1901,0.012655,0.85085,0.096348,54.063,43.802,63.35,54.651,27.442,58.998,22.307,38.136,41.545,45.965,48.475,41.164,20.86,0
94.543,77.653,31.956,8.901,26.231,6.7928,18.826,1.6442,33.135,13.662,24.087,1.4373,18.397,2.2432,4.7133,2.2429,0.02953,0.81992,0.088548,53.748,43.083,63.362,54.48,23.976,59.778,22.421,38.928,41.721,47.934,48.983,40.94,18.737,0
94.507,77.247,31.956,8.901,26.231,6.7928,18.826,1.6442,33.135,13.662,24.087,1.4373,18.397,2.2432,4.7133,2.2429,0.02953,0.81992,0.088548,53.748,43.083,62.671,54.241,24.181,59.554,22.139,39.298,36.1,45.689,49.261,40.806,18.344,0
94.556,76.816,31.942,8.8663,26.593,6.9938,18.972,1.6047,32.636,13.772,24.457,1.1811,18.591,2.2686,4.7664,2.2556,0.02953,0.81992,0.088548,53.748,43.083,63.24,53.895,26.916,59.474,21.797,37.54,39.889,47.338,49.454,41.349,19.28,0
94.657,76.819,31.942,8.8663,26.593,6.9938,18.972,1.6047,32.636,13.772,24.457,1.1811,18.591,2.2686,4.7664,2.2556,0.02953,0.81992,0.088548,53.748,43.083,63.535,54.098,26.819,61.927,22.011,37.396,42.996,49.342,49.412,41.383,18.131,0
94.62,77.445,31.901,8.9467,26.657,6.6807,18.9,1.6486,33.155,13.694,24.004,1.2869,18.381,2.2696,4.8851,2.3352,0.02953,0.81992,0.088548,53.748,43.083,62.856,53.582,27.033,61.843,22.196,38.622,34.902,45.114,49.511,41.161,19.77,0
94.677,77.301,31.901,8.9467,26.657,6.6807,18.9,1.6486,33.155,13.694,24.004,1.2869,18.381,2.2696,4.8851,2.3352,0.0097228,0.84158,0.10539,53.187,44.426,62.046,54.156,27.364,62.933,22.42,38.964,42.15,46.876,49.216,40.198,16.767,0
94.413,77.984,32.464,9.0947,26.622,7.1874,18.762,1.6573,32.599,13.898,24.244,1.3808,18.614,2.3002,4.7754,2.2842,0.0097228,0.84158,0.10539,53.187,44.426,64.47,54.095,27.92,58.987,22.459,37.803,34.564,40.737,49.037,41.966,19.372,0
94.362,77.066,32.464,9.0947,26.622,7.1874,18.762,1.6573,32.599,13.898,24.244,1.3808,18.614,2.3002,4.7754,2.2842,0.0097228,0.84158,0.10539,53.187,44.426,64.322,54.376,27.689,63.114,22.428,37.614,38.385,49.322,49.089,41.985,18.996,0
94.673,76.825,32.058,8.8164,26.54,6.8042,18.975,1.663,32.774,13.917,23.933,1.1202,18.499,2.2596,4.8938,2.2984,0.0097228,0.84158,0.10539,53.187,44.426,61.249,54.322,22.274,59.368,21.938,40.623,41.988,46.75,48.644,40.505,19.913,0
95.069,76.757,32.058,8.8164,26.54,6.8042,18.975,1.663,32.774,13.917,23.933,1.1202,18.499,2.2596,4.8938,2.2984,0.0097228,0.84158,0.10539,53.187,44.426,61.67,54.094,22.61,62.113,22.343,40.82,35.824,49.876,48.474,40.548,18.486,0
94.811,76.799,32.182,8.8468,26.242,6.8245,18.948,1.6558,33.157,13.984,24.119,1.2261,18.309,2.3065,4.8683,2.2807,0.018095,0.84819,0.10116,53.465,44.058,64.036,53.925,26.317,61.664,21.818,40.939,38.725,49.855,48.718,40.143,17.29,0
94.695,77.454,32.182,8.8468,26.242,6.8245,18.948,1.6558,33.157,13.984,24.119,1.2261,18.309,2.3065,4.8683,2.2807,0.018095,0.84819,0.10116,53.465,44.058,62.783,54.317,26.222,58.752,22.201,40.795,40.146,47.446,48.864,41.161,15.751,0
94.514,77.635,32.259,8.6828,26.688,6.8491,18.976,1.6367,32.87,13.832,23.567,1.2569,18.989,2.2578,4.8581,2.2587,0.018095,0.84819,0.10116,53.465,44.058,62.827,53.721,25.188,60.613,22.031,41.91,43.219,50.24,49.012,41.258,18.376,0
94.692,77.191,32.259,8.6828,26.688,6.8491,18.976,1.6367,32.87,13.832,23.567,1.2569,18.989,2.2578,4.8581,2.2587,0.018095,0.84819,0.10116,53.465,44.058,63.121,54.056,25.022,58.68,21.898,41.716,35.814,46.523,49.095,41.295,18.875,0
94.478,77.216,32.123,8.9226,26.604,6.806,18.624,1.6666,32.71,13.839,23.545,1.1694,18.67,2.2493,4.8387,2.2758,0.018095,0.84819,0.10116,53.465,44.058,63.188,53.922,24.705,59.534,21.893,40.003,35.961,50.274,49.017,41.246,17.02,0
94.758,76.96,32.123,8.9226,26.604,6.806,18.624,1.6666,32.71,13.839,23.545,1.1694,18.67,2.2493,4.8387,2.2758,0.016236,0.84921,0.10984,53.379,44.422,62.929,54.146,24.176,61.908,21.951,39.689,36.527,42.563,49.329,41.036,18.762,0
94.624,77.146,32.364,8.897,26.614,6.8669,18.743,1.6697,32.61,13.923,23.743,1.3421,19.19,2.2972,4.8323,2.3266,0.016236,0.84921,0.10984,53.379,44.422,64.049,54.026,25.658,61.171,21.613,39.771,39.661,49.655,49.55,40.795,18.041,0
94.584,77.132,32.364,8.897,26.614,6.8669,18.743,1.6697,32.61,13.923,23.743,1.3421,19.19,2.2972,4.8323,2.3266,0.016236,0.84921,0.10984,53.379,44.422,63.89,54.524,25.634,61.567,21.85,40.263,37.927,43.893,49.34,40.763,19.211,0
94.737,77.071,32.269,9.0179,26.477,6.6779,19.263,1.7052,33.101,13.853,23.808,1.3603,18.521,2.291,4.8849,2.2241,0.016236,0.84921,0.10984,53.379,44.422,62.757,53.756,23.214,62.235,21.83,41.594,40.98,44.185,49.565,41.013,17.001,0
94.713,76.976,32.269,9.0179,26.477,6.6779,19.263,1.7052,33.101,13.853,23.808,1.3603,18.521,2.291,4.8849,2.2241,0.016236,0.84921,0.10984,53.379,44.422,63.313,54.588,23.284,60.701,21.707,41.593,34.911,47.142,49.706,41.155,17.349,0
94.532,77.549,32.062,8.9493,26.039,6.9165,18.838,1.6588,33.055,13.852,24.04,1.4707,18.838,2.2352,4.883,2.361,0.0087564,0.85009,0.097812,53.683,43.331,64.019,53.762,23.893,59.523,21.358,40.226,39.413,43.368,49.761,41.427,18.381,0
94.586,77.246,32.062,8.9493,26.039,6.9165,18.838,1.6588,33.055,13.852,24.04,1.4707,18.838,2.2352,4.883,2.361,0.0087564,0.85009,0.097812,53.683,43.331,63.885,53.743,23.98,60.136,21.293,41.054,40.298,48.633,49.85,41.262,15.505,0
94.533,77.406,32.194,9.0394,26.231,7.0308,18.952,1.6576,32.828,13.75,24.23,1.2882,19.054,2.28,4.8464,2.4097,0.0087564,0.85009,0.097812,53.683,43.331,63.058,53.813,25.962,61.104,21.394,40.673,34.744,47.622,50.265,40.547,15.579,0
94.712,77.336,32.194,9.0394,26.231,7.0308,18.952,1.6576,32.828,13.75,24.23,1.2882,19.054,2.28,4.8464,2.4097,0.0087564,0.85009,0.097812,53.683,43.331,62.496,54.253,26.297,59.527,21.052,40.166,39.936,47.054,50.248,40.113,18.492,0
94.734,77.338,31.587,9.0546,26.075,7.1046,19.127,1.6778,33.057,13.852,23.876,1.3572,18.599,2.3151,4.8523,2.3035,0.0087564,0.85009,0.097812,53.683,43.331,62.628,53.669,24.841,62.327,21.084,39.196,38.596,46.282,50.268,41.288,18.539,0
94.756,77.613,31.587,9.0546,26.075,7.1046,19.127,1.6778,33.057,13.852,23.876,1.3572,18.599,2.3151,4.8523,2.3035,0.015091,0.86892,0.099031,53.107,43.314,62.293,53.689,24.871,59.471,21.583,39.224,34.255,44.101,50.626,40.672,17.9,0
94.86,77.278,32.083,8.8211,26.224,7.0351,18.804,1.6438,32.644,14.089,23.393,1.4942,18.293,2.2639,4.8827,2.2492,0.015091,0.86892,0.099031,53.107,43.314,62.845,53.482,31.098,61.133,21.512,40.164,36.547,45.766,50.875,40.208,18.99,0
94.774,77.618,32.083,8.8211,26.224,7.0351,18.804,1.6438,32.644,14.089,23.393,1.4942,18.293,2.2639,4.8827,2.2492,0.015091,0.86892,0.099031,53.107,43.314,62.269,53.551,30.799,59.878,21.578,40.333,35.834,44.945,50.863,40.984,15.719,0
94.787,77.406,31.765,8.9772,26.048,6.8885,18.536,1.6445,32.506,13.738,23.475,1.2473,19.325,2.2625,4.863,2.387,0.015091,0.86892,0.099031,53.107,43.314,62.199,54.176,26.419,61.294,21.467,43.913,33.217,44.417,51.03,40.516,16.101,0
94.808,77.167,31.765,8.9772,26.048,6.8885,18.536,1.6445,32.506,13.738,23.475,1.2473,19.325,2.2625,4.863,2.387,0.015091,0.86892,0.099031,53.107,43.314,62.143,53.964,26.603,60.651,21.889,43.914,40.886,44.857,51.263,40.244,17.98,0
94.69,77.37,31.984,8.8227,26.546,6.849,18.705,1.6667,33.057,13.816,23.432,1.2505,19.047,2.2674,4.8252,2.2615,-0.0018167,0.83463,0.098756,54.7,43.16,62.903,54.742,29.945,61.153,21.886,38.77,38.322,48.193,51.697,40.942,20.62,0
94.647,77.079,31.984,8.8227,26.546,6.849,18.705,1.6667,33.057,13.816,23.432,1.2505,19.047,2.2674,4.8252,2.2615,-0.0018167,0.83463,0.098756,54.7,43.16,62.701,54.655,29.859,62.231,21.423,38.754,37.728,49.435,51.825,40.825,18.081,0
94.56,77.176,31.762,8.9811,26.395,6.7551,18.564,1.6693,32.501,13.827,23.782,1.3069,18.212,2.2792,4.8822,2.4262,-0.0018167,0.83463,0.098756,54.7,43.16,62.35,54.042,27.795,59.967,21.911,39.77,39.383,48.837,52.421,41.683,18.243,0
94.576,77.258,31.762,8.9811,26.395,6.7551,18.564,1.6693,32.501,13.827,23.782,1.3069,18.212,2.2792,4.8822,2.4262,-0.0018167,0.83463,0.098756,54.7,43.16,63.042,53.865,27.838,61.465,21.59,39.755,33.348,46.345,52.428,41.531,17.815,0
94.474,77.257,31.958,8.8636,26.351,6.9318,19.22,1.6904,32.943,13.733,23.623,1.2468,18.514,2.2436,4.8895,2.3003,-0.0018167,0.83463,0.098756,54.7,43.16,63.595,54.342,30.316,60.757,21.792,39.897,37.639,44.608,52.731,41.7,16.165,0
94.445,77.469,31.958,8.8636,26.351,6.9318,19.22,1.6904,32.943,13.733,23.623,1.2468,18.514,2.2436,4.8895,2.3003,0.0084427,0.84164,0.1,53.456,43.228,63.995,54.648,30.29,60.297,22.249,40.077,41.163,47.363,52.545,41.293,20.155,0
94.375,77.237,32.727,8.9816,26.097,6.9855,19.012,1.6384,33.186,13.913,24.084,1.0295,19.116,2.2734,4.8022,2.1722,0.0084427,0.84164,0.1,53.456,43.228,62.647,53.139,28.97,63.042,21.959,38.727,40.314,46.516,52.647,40.966,17.612,0
94.628,77.51,32.727,8.9816,26.097,6.9855,19.012,1.6384,33.186,13.913,24.084,1.0295,19.116,2.2734,4.8022,2.1722,0.0084427,0.84164,0.1,53.456,43.228,62.486,53.965,29.057,61.467,21.891,38.986,37.267,46.366,52.675,41.408,19.555,0
94.538,77.237,32.406,8.7316,26.109,6.8675,18.693,1.6748,32.956,13.84,23.613,1.2854,19.279,2.2929,4.9276,2.2806,0.0084427,0.84164,0.1,53.456,43.228,62.717,54.455,21.49,60.706,22.379,41.368,41.788,48.29,52.64,40.57,18.789,0
94.895,76.797,32.406,8.7316,26.109,6.8675,18.693,1.6748,32.956,13.84,23.613,1.2854,19.279,2.2929,4.9276,2.2806,0.0084427,0.84164,0.1,53.456,43.228,62.554,53.214,21.316,61.802,22.06,41.385,39.115,45.753,52.581,40.594,17.237,0
94.548,76.925,32.118,8.9617,26.419,6.9606,18.851,1.6444,32.881,13.939,23.454,1.2169,18.295,2.2776,4.8346,2.2989,0.029259,0.85571,0.070395,53.703,44.553,62.336,54.259,24.234,61.839,21.759,40.198,35.457,46.441,52.624,40.98,17.427,0
94.762,77.323,32.118,8.9617,26.419,6.9606,18.851,1.6444,32.881,13.939,23.454,1.2169,18.295,2.2776,4.8346,2.2989,0.029259,0.85571,0.070395,53.703,44.553,62.825,53.807,24.251,60.596,22.287,40.753,37.369,46.627,52.676,40.779,16.591,0
94.513,77.48,32.471,8.9253,25.835,7.0211,18.786,1.6826,33.436,13.919,23.425,1.0499,18.312,2.3308,4.7564,2.2428,0.029259,0.85571,0.070395,53.703,44.553,62.968,54.2,26.962,59.383,22.075,42.081,35.809,47.411,52.804,40.891,19.726,0
94.771,77.172,32.471,8.9253,25.835,7.0211,18.786,1.6826,33.436,13.919,23.425,1.0499,18.312,2.3308,4.7564,2.2428,0.029259,0.85571,0.070395,53.703,44.553,62.464,53.848,26.849,62.093,22.0,41.706,37.099,45.436,52.897,40.756,18.068,0
94.617,77.456,32.076,8.9701,25.966,6.7767,19.171,1.6357,33.108,13.888,23.793,1.2714,18.486,2.2365,4.8981,2.2951,0.029259,0.85571,0.070395,53.703,44.553,61.991,53.929,23.444,61.661,22.045,41.249,37.714,49.595,52.931,41.283,17.787,0
94.847,77.714,32.076,8.9701,25.966,6.7767,19.171,1.6357,33.108,13.888,23.793,1.2714,18.486,2.2365,4.8981,2.2951,0.022276,0.84809,0.10379,54.222,43.323,62.613,53.804,23.481,61.358,22.349,40.97,38.207,50.038,53.471,40.853,18.675,0
94.383,77.44,32.185,8.8144,26.227,6.7293,18.909,1.6786,33.304,13.838,23.407,1.1795,18.667,2.2644,4.9049,2.2431,0.022276,0.84809,0.10379,54.222,43.323,63.72,53.554,27.245,61.541,22.139,41.238,39.376,45.203,53.672,41.242,16.645,0
94.527,77.276,32.185,8.8144,26.227,6.7293,18.909,1.6786,33.304,13.838,23.407,1.1795,18.667,2.2644,4.9049,2.2431,0.022276,0.84809,0.10379,54.222,43.323,62.977,53.524,27.089,63.247,22.21,41.065,42.548,45.072,53.823,41.308,19.102,0
94.522,77.491,32.244,8.7141,26.609,6.6638,18.908,1.6779,32.858,13.891,23.848,1.1525,18.938,2.2895,4.8916,2.3775,0.022276,0.84809,0.10379,54.222,43.323,64.146,53.996,26.078,61.314,22.531,40.115,40.159,47.068,54.144,41.624,20.426,0
94.311,77.437,32.244,8.7141,26.609,6.6638,18.908,1.6779,32.858,13.891,23.848,1.1525,18.938,2.2895,4.8916,2.3775,0.022276,0.84809,0.10379,54.222,43.323,64.028,53.33,26.25,62.543,22.474,40.233,36.618,44.181,54.224,41.075,16.583,0
94.493,77.129,32.702,8.8859,26.455,6.8214,19.121,1.6637,33.152,13.942,23.781,1.1577,18.296,2.2918,4.7536,2.3335,0.012206,0.83055,0.11163,54.71,44.701,63.749,53.834,25.44,61.139,21.927,40.988,38.052,49.079,54.235,41.141,20.239,0
94.313,77.172,32.702,8.8859,26.455,6.8214,19.121,1.6637,33.152,13.942,23.781,1.1577,18.296,2.2918,4.7536,2.3335,0.012206,0.83055,0.11163,54.71,44.701,63.795,54.094,25.46,61.354,22.581,41.033,38.494,43.182,54.319,41.944,17.891,0
94.473,77.528,32.643,8.8629,26.115,7.0445,18.978,1.653,33.141,13.954,23.661,1.296,19.092,2.2861,4.884,2.2567,0.012206,0.83055,0.11163,54.71,44.701,63.667,53.571,20.841,61.734,21.954,41.685,34.309,45.26,54.667,41.374,17.781,0
